Title,Rating,User_id
"Star Spangled Murder
        (A Lucy Stone Mystery #11)",3,7365405
"Mother's Day Murder
        (A Lucy Stone Mystery #15)",4,7365405
"Father's Day Murder
        (A Lucy Stone Mystery #10)",4,7365405
"Birthday Party Murder
        (A Lucy Stone Mystery, #9)",4,7365405
"Wedding Day Murder
        (A Lucy Stone Mystery #8)",4,7365405
"New Year's Eve Murder
        (A Lucy Stone Mystery, #12)",4,7365405
"Invitation Only Murder
        (A Lucy Stone Mystery, #26)",4,7365405
"Turkey Day Murder
        (A Lucy Stone Mystery Series Book 7)",3,7365405
"English Tea Murder
        (A Lucy Stone Mystery Series #17)",4,7365405
"Turkey Trot Murder
        (A Lucy Stone Mystery, #24)",3,7365405
"St. Patrick's Day Murder
        (A Lucy Stone Mystery #14)",3,7365405
Easter Bunny Murder,4,7365405
"Back to School Murder
        (Lucy Stone, #4 )",4,7365405
"Chocolate Covered Murder
        (A Lucy Stone Mystery Series Book 18)",3,7365405
"Christmas Carol Murder
        (Lucy Stone #20)",4,7365405
"Valentine Murder
        (Lucy Stone, #5)",4,7365405
"Bake Sale Murder
        (A Lucy Stone Mystery Series Book 13)",4,7365405
"Wicked Witch Murder
        (A Lucy Stone Mystery Series Book 16)",4,7365405
"Candy Corn Murder
        (Lucy Stone, #22)",4,7365405
"Christmas Cookie Murder
        (A Lucy Stone Mystery, #6)",4,7365405
"Trick or Treat Murder
        (Lucy Stone #3)",3,7365405
The Soulmate,4,7365405
"The Girl with the Dragonfruit Tattoo
        (Trouble in Paradise! #3)",5,7365405
"Four Leaf Cleaver
        (A Country Store Mystery Book 11)",5,7365405
The Mitford Affair,4,7365405
BECOMING MRS. GRANGER: A Ravenwood Cove Cozy Mystery Prequel,4,7365405
"Christmas Scarf Murder
        (Irish Village Mystery, #8.5)",4,7365405
"The Game Is a Footnote
        (A Sherlock Holmes Bookshop Mystery, #8)",5,7365405
"Fatal Fascinator
        (Hat Shop Mystery, #7)",4,7365405
"A Medium Fate
        (The Haunted Life Cozy Mystery #1)",5,7365405
"Tippy Toe Murder
        (A Lucy Stone Mystery Book 2)",3,7365405
"Mistletoe Murder
        (A Lucy Stone Mystery #1)",3,7365405
"Irish Coffee Murder
        (A Lucy Stone Mystery, #28.5)",5,7365405
Christmas Card Murder,4,7365405
"Death of a Wicked Witch
        (Hayley Powell Food and Cocktails Mystery #13)",4,7365405
"Death of a Blueberry Tart
        (Hayley Powell Food and Cocktails Mystery #12)",3,7365405
"Death of a Wedding Cake Baker
        (Hayley Powell Food and Cocktails Mystery #11)",4,7365405
"Death of a Cookbook Author
        (Hayley Powell Food and Cocktails Mystery, #10)",4,7365405
"Death of a Lobster Lover
        (Hayley Powell Mystery, #9)",4,7365405
Eggnog Murder,5,7365405
"Death of a Pumpkin Carver
        (Hayley Powell Food and Cocktails Mystery #8)",4,7365405
"Death of a Cupcake Queen
        (Hayley Powell Food and Cocktails Mystery, #6)",4,7365405
"Death of a Christmas Caterer
        (Hayley Powell Food and Cocktails Mystery, #5)",4,7365405
"Death of a Chocoholic
        (Hayley Powell Food and Cocktails Mystery, #4)",4,7365405
"Death of a Coupon Clipper
        (Hayley Powell Food and Cocktails Mystery, #3)",4,7365405
"Death of a Country Fried Redneck
        (Hayley Powell Food and Cocktails Mystery, #2)",4,7365405
"Death of a Kitchen Diva
        (Hayley Powell Food and Cocktails Mystery, #1)",4,7365405
"Going Rogue: Rise and Shine Twenty-Nine
        (Stephanie Plum, #29)",4,7365405
The Scent of Gardenias,5,7365405
"Amanda in Arabia: The Perfume Flask
        (Amanda Travels #1)",4,7365405
"Killers
        (The Bax Mysteries, #1)",5,7365405
"Elites
        (The Bax Mysteries, #3)",5,7365405
"Ghosts
        (The Bax Mysteries, #2)",5,7365405
"Simmering with Resentment
        (A Cookbook Nook Mystery #11)",5,7365405
From Fame to Ruin,5,7365405
Lakeview House,3,7365405
Privacy,4,7365405
The New Neighbor,4,7365405
"Duck Disaster
        (A Backyard Farming Mystery Book 6)",5,7365405
"Knave
        (Vampires in Wonderland, #3)",5,7365405
"Chess
        (Vampires in Wonderland, #2)",5,7365405
"Maddie
        (Vampires in Wonderland #1)",5,7365405
"Dawnlands
        (The Fairmile Series #3)",5,7365405
"Dressed to Drill
        (A Fixer-Upper Mystery Book 10)",4,7365405
"Livid
        (Kay Scarpetta, #26)",4,7365405
Blind Faith,4,7365405
"A Vacation to Die For
        (A Tourist Trap Mystery, #14)",4,7365405
"Secrets in the Stacks
        (Survivors' Book Club Mystery #2)",4,7365405
"Picture Perfect Frame
        (A Tourist Trap Mystery, #12)",4,7365405
"Murder in Waiting
        (A Tourist Trap Mystery, #11)",4,7365405
"Memories and Murder
        (Tourist Trap Mysteries, #10)",4,7365405
"A Very Mummy Holiday
        (A Tourist Trap Mystery, #7.5)",4,7365405
"Hospitality and Homicide
        (A Tourist Trap Mystery, #8)",4,7365405
"Killer Party
        (A Tourist Trap Mystery, #9)",4,7365405
"Tea Cups and Carnage
        (A Tourist Trap Mystery, #7)",4,7365405
"Corned Beef and Casualties
        (A Tourist Trap Mystery, #6.25)",3,7365405
"Mother's Day Mayhem
        (A Tourist Trap Mystery, #6.5)",5,7365405
"Murder on Wheels
        (A Tourist Trap Mystery #6)",4,7365405
"Santa Puppy
        (A Tourist Trap Mystery, #5.5)",4,7365405
"A Deadly Brew
        (A Tourist Trap Mystery, #5.25)",4,7365405
"Killer Run
        (A Tourist Trap Mystery, #5)",4,7365405
"Rockets' Dead Glare
        (A Tourist Trap Mystery, #4.25)",5,7365405
"Dressed to Kill
        (A Tourist Trap Mystery #4)",4,7365405
"If the Shoe Kills
        (A Tourist Trap Mystery, #3)",4,7365405
"Mission to Murder
        (A Tourist Trap Mystery #2)",4,7365405
"Death of an Ice Cream Scooper
        (Hayley Powell Food and Cocktails Mystery, #15)",4,7365405
Postcards From Beyond Reality: The Selected Poems of Michael Daniels,5,7365405
Chocolate Fudge Saves the Sugar Dog,5,7365405
"Murder in a Cape Cottage
        (Cozy Capers Book Group Mystery, #4)",4,7365405
"The Plot and the Pendulum
        (Library Lover's Mystery, #13)",4,7365405
"Dragonfly in Amber
        (Outlander, #2)",4,7365405
"Midnight Spells Murder
        (A Happy Camper Mystery Book 2)",5,7365405
"Open for Murder
        (A Happy Camper Mystery, #1)",4,7365405
"Mining for Murder
        (A Happy Camper Mystery Book 3)",5,7365405
"Wedding Bell Blues
        (A Tourist Trap Mystery, #13)",4,7365405
"Dewey Decimated
        (The Haunted Library Mysteries, #6)",5,7365405
Timeless Echoes,5,7365405
"The Recovery Agent
        (Gabriella Rose, #1)",4,7365405
The Christie Affair,4,7365405
"Ronaldo: Scandal at The Reindeer Flying Academy
        (Ronaldo's Flying Adventures #5)",5,7365405
One Italian Summer,5,7365405
"The Maid
        (Molly the Maid, #1)",4,7365405
"A Deadly Legacy
        (Lady Evelyn Mystery, #6)",5,7365405
"Deadly Ever After
        (Lighthouse Library Mystery, #8)",5,7365405
"A Death Long Overdue
        (Lighthouse Library Mystery, #7)",4,7365405
"Read and Buried
        (Lighthouse Library Mystery, #6)",4,7365405
"Something Read, Something Dead
        (Lighthouse Library Mystery, #5)",5,7365405
"The Spook in the Stacks
        (Lighthouse Library Mystery, #4)",4,7365405
"Reading Up a Storm
        (Lighthouse Library Mystery #3)",3,7365405
"Booked for Trouble
        (Lighthouse Library Mystery #2)",4,7365405
"Bookplate Special
        (A Booktown Mystery #3)",4,7365405
"Chapter & Hearse
        (Booktown Mystery, #4)",4,7365405
"Sentenced to Death
        (Booktown Mystery #5)",4,7365405
"Murder on the Half Shelf
        (Booktown Mystery #6)",4,7365405
"Not the Killing Type
        (A Booktown Mystery, #7)",5,7365405
"Book Clubbed
        (A Booktown Mystery, #8)",4,7365405
"A Fatal Chapter
        (A Booktown Mystery, #9)",5,7365405
"Title Wave
        (Booktown Mystery, #10)",4,7365405
"A Just Clause
        (Booktown Mystery, #11)",4,7365405
"Poisoned Pages
        (Booktown Mystery, #12)",4,7365405
"A Killer Edition
        (Booktown Mystery, #13)",4,7365405
"Handbook for Homicide
        (Booktown Mystery #14)",3,7365405
"Clause of Death
        (Booktown Mystery, #16)",4,7365405
Christmas Cocoa Murder,5,7365405
"No Grater Crime
        (A Country Store Mystery Book 9)",4,7365405
"Candy Slain Murder
        (Country Store Mysteries, #8)",5,7365405
"Nacho Average Murder
        (Country Store Mysteries, #7)",3,7365405
"Strangled Eggs and Ham
        (Country Store Mystery #6)",5,7365405
"Death Over Easy
        (Country Store Mysteries, #5)",4,7365405
"Biscuits and Slashed Browns
        (Country Store Mysteries #4)",4,7365405
"When the Grits Hit the Fan
        (Country Store Mysteries #3)",4,7365405
"Grilled for Murder
        (Country Store Mysteries #2)",5,7365405
The Other Einstein,4,7365405
The Only Woman in the Room,4,7365405
The Personal Librarian,4,7365405
The Mystery of Mrs. Christie,4,7365405
Lady Clementine,4,7365405
Miss Marple: The Complete Short Stories,4,7365405
The Making of Us,4,7365405
Before I Met You,4,7365405
The House We Grew Up In,3,7365405
The Greenbrier Resort,5,7365405
Her Hidden Genius,4,7365405
"Dying for Devil's Food
        (Cupcake Bakery Mystery, #11)",4,7365405
"Strawberried Alive
        (Cupcake Bakery Mystery, #14)",4,7365405
"For Batter or Worse
        (Cupcake Bakery Mystery, #13)",4,7365405
"Pumpkin Spice Peril
        (Cupcake Bakery Mystery, #12)",4,7365405
"Wedding Cake Crumble
        (Cupcake Bakery Mystery, #10)",4,7365405
"Caramel Crush
        (Cupcake Bakery Mystery, #9)",4,7365405
"Vanilla Beaned
        (Cupcake Bakery Mystery #8)",4,7365405
"Dark Chocolate Demise
        (Cupcake Bakery Mystery, #7)",4,7365405
"Sugar and Iced
        (Cupcake Bakery Mystery, #6)",4,7365405
"Going, Going, Ganache
        (Cupcake Bakery Mystery, #5)",4,7365405
"Red Velvet Revenge
        (Cupcake Bakery Mystery, #4)",4,7365405
"Death by the Dozen
        (Cupcake Bakery Mystery, #3)",4,7365405
"Repair, Repaint, and Revenge
        (A Ravenwood Cove Cozy Mystery, #15)",4,7365405
"Flipped for Murder
        (Country Store Mysteries #1)",4,7365405
"Batter Off Dead
        (A Country Store Mystery Book 10)",4,7365405
Distantly Falling Stars,4,51664350
Men Writing Science Fiction As Women,3,51664350
"Blunt Force
        (Tennison, #6)",3,51664350
One Hand Screaming: 20 Haunting Years,4,51664350
Ties That Bind,3,51664350
The Bridge of Little Jeremy,5,51664350
"The Devil's Eye
        (Alex Benedict, #4)",4,51664350
"Never Tell
        (Detective D.D. Warren, #11)",4,51664350
"Cross
        (Alex Cross, #12)",4,51664350
"The Miserable Mill
        (A Series of Unfortunate Events, #4)",2,51664350
"Mr. Mercedes
        (Bill Hodges Trilogy, #1)",5,51664350
"20th Victim
        (A Women's Murder Club Thriller, 20)",4,51664350
"Family Matter, A",5,51664350
The Man without Shelter,3,51664350
"Artemis Fowl
        (Artemis Fowl, #1)",3,51664350
What Happened to the Bennetts,5,51664350
Dark Transmissions: A Jinxed Thirteenth Novel,4,51664350
Sufferance,3,51664350
Six,4,51664350
"A Time for Mercy
        (Jake Brigance, #3)",4,51664350
The Last Canadian,4,51664350
Freaky Finales,1,51664350
"Pines
        (Wayward Pines, #1)",5,51664350
"Girl, Forgotten
        (Andrea Oliver, #2)",4,51664350
The Pizza Man: A Horror Story,5,51664350
What the Dog Saw and Other Adventures,4,51664350
Cold,5,51664350
"Unnatural History
        (Alex Delaware #38)",3,51664350
The Death of Mrs. Westaway,3,51664350
"Eagle Station
        (Patrick Universe, #24)",5,51664350
No Safe Place,5,51664350
"Truly Unfortunate
        (Welcome to Knollville)",5,51664350
Mr. Adam,5,51664350
Twisted Tales Of A Dead End Street,4,51664350
The Iron Tiger,3,51664350
The Mist,4,51664350
"Midnight at Marble Arch
        (Charlotte & Thomas Pitt, #28)",4,51664350
"White Fire
        (Pendergast, #13)",2,51664350
Only Monsters in the Building,5,51664350
"The Girl in the Ice
        (Detective Erika Foster, #1)",4,51664350
Tourist Guide Anadalucia,3,51664350
"The Wide Window
        (A Series of Unfortunate Events, #3)",4,51664350
Someone We Know,2,51664350
"End Game
        (Will Robie, #5)",4,51664350
"Red Rising
        (Red Rising Saga, #1)",2,51664350
Crow Lake,3,51664350
"Into the Black Nowhere
        (UNSUB #2)",4,51664350
Their Last Secret,5,51664350
King John of Canada,2,51664350
"Critical
        (Jack Stapleton & Laurie Montgomery, #7)",3,51664350
Time Out Seville & Andalucia,1,51664350
"DK Eyewitness Travel Guide: Seville & Andalusia by DK Publishing
        (May 31,2010)",4,51664350
"Galaxy Blues
        (Coyote Universe, #5)",5,51664350
Girl in Hyacinth Blue,5,51664350
Hate Story,5,51664350
General Relativity for Babies,4,51664350
Shadows of Tyranny: Defending Democracy in an Age of Dictatorship,4,51664350
"A Thin Dark Line
        (Broussard and Fourcade #1)",3,51664350
"The 19th Christmas
        (Women's Murder Club, #19)",2,51664350
The Mystery of Edwin Drood,3,51664350
"Death in a Darkening Mist
        (Lane Winslow #2)",3,51664350
None of This Is True,5,51664350
Dear Wife,5,51664350
"The Corpse with the Emerald Thumb
        (Cait Morgan #3)",3,51664350
More Twisted,3,51664350
"Falls the Shadow
        (Welsh Princes, #2)",4,51664350
Unexpected Strangers,4,51664350
"The Guilty
        (Will Robie, #4)",3,51664350
Active Reader: And Other Cautionary Tales from the Book World,5,51664350
"Eragon
        (The Inheritance Cycle, #1)",5,51664350
Pieces of Her,1,51664350
"The Bone Vault
        (Alexandra Cooper, #5)",2,51664350
"The Jury
        (Paul Madriani, #6)",3,51664350
"The Queen of Nothing
        (The Folk of the Air, #3)",5,51664350
A Stolen Life,2,51664350
"The Great Depression, 1929-1939",5,51664350
Absolute Power,4,51664350
"Blackout
        (Kat Bronsky #2)",5,51664350
"A Mortal Curiosity
        (Lizzie Martin, #2)",5,51664350
"The 18th Abduction
        (A Women's Murder Club Thriller, 18)",5,51664350
"Flight of Aquavit
        (A Russell Quant Mystery, #2)",4,51664350
North and South,4,51664350
Bucharest Travel Guide 2024: Your Practical Guide to Planning Your Romania Adventure for an Unforgettable Experience on a Budget,1,51664350
"The Wicked King
        (The Folk of the Air, #2)",5,51664350
"Free Fall
        (Kate Page, #4)",4,51664350
"Paragon Walk
        (Charlotte & Thomas Pitt, #3)",4,51664350
"Promise Me
        (Myron Bolitar, #8)",3,51664350
The Croquet Player,4,51664350
"The 17th Shooter
        (Women's Murder Club #17)",4,51664350
A Town Called Solace,5,51664350
"The Boy in the Suitcase
        (Nina Borg, #1)",2,51664350
The Big Short: Inside the Doomsday Machine,4,51664350
"Redemption
        (Amos Decker, #5)",3,51664350
Guilty,4,51664350
"The Lion
        (John Corey, #5)",4,51664350
Code Name Sapphire,3,51664350
"Accused
        (Rosato & DiNunzio, #1)",4,51664350
The Night She Disappeared,4,51664350
"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",3,51664350
"The Quiet Game
        (Penn Cage, #1)",4,51664350
"Mistress of the Art of Death
        (Mistress of the Art of Death, #1)",5,51664350
"Available Light
        (Star Trek: The Next Generation - The Second Decade #17)",4,51664350
"The Judge's List
        (The Whistler, #2)",4,51664350
Moon of the Turning Leaves,5,51664350
"Strip Jack
        (Inspector Rebus, #4)",2,51664350
"Dead Aim
        (Eve Duncan, #4.5)",3,51664350
Never,5,51664350
"Death's Golden Whisper
        (Meg Harris #1)",4,51664350
"Fair Warning
        (Jack McEvoy, #3; Harry Bosch Universe, #34)",4,51664350
The Trouble Twisters,2,51664350
Project Hail Mary,5,51664350
"The Mercy Rule
        (Dismas Hardy, #5)",4,51664350
Cold Cold Heart,4,51664350
"An Enemy Defined
        (Daughter of Venus #2)",3,51664350
"16th Seduction
        (Women's Murder Club, #16)",5,51664350
By the Time You Read This,5,51664350
"Faithless
        (Grant County, #5)",4,51664350
11/22/63,5,51664350
"Hangman
        (Peter Decker/Rina Lazarus, #19)",4,51664350
"An Irish Country Practice
        (Irish Country #12)",4,51664350
The Odd Women (Norton Library,5,51664350
"The Perfect Alibi
        (Robin Lockwood #2)",3,51664350
The Black Donnellys,4,51664350
"Every Fear
        (Jason Wade #2)",5,51664350
An Unwanted Guest,2,51664350
"The Last Kingdom
        (The Saxon Stories, #1)",3,51664350
"Eye on You: The Mississippi Queen
        (Gabriel Ross #3)",4,51664350
Past Reason Hated,4,51664350
The Gargoyle,4,51664350
"A Journey Unveiled
        (Daughter of Venus #1)",5,51664350
"Turning Secrets
        (Stonechild and Rouleau, #6)",5,51664350
Sir John Soane’s Museum London Museum Guide,2,51664350
Solaris,4,51664350
"The Warden
        (Chronicles of Barsetshire, #1)",4,51664350
The Final Toast,5,51664350
"15th Affair
        (Women's Murder Club, #15)",4,51664350
Classic Detective Stories: A Suitcase Book,3,51664350
Hunting by Stars,4,51664350
"The 5th Wave
        (The 5th Wave, #1)",4,51664350
Billy Strobe,4,51664350
Ode to Classics,3,51664350
"An Irish Country Love Story
        (Irish Country #11)",5,51664350
"The Maid
        (Molly the Maid, #1)",4,51664350
"The Scarlet Lion
        (William Marshal, #3)",5,51664350
"Twist
        (Frank Quinn, #8)",3,51664350
Wenjack,5,51664350
"The Escape
        (John Puller, #3)",3,51664350
Into the Dark,4,51664350
"The Tuesday Club Murders
        (Miss Marple, #0.5)",3,51664350
Every Fifteen Minutes,4,51664350
Island Beneath the Sea,2,51664350
"Hammerheads
        (Independent, #2)",4,51664350
Final Scream,1,51664350
"Hex and the City
        (Canadian Werewolf #6)",5,51664350
"Death of a Stranger
        (William Monk, #13)",2,51664350
"14th Deadly Sin
        (Women’s Murder Club, #14)",4,51664350
Vanishing Acts,3,51664350
"Thunderhead
        (Nora Kelly, #0A)",4,51664350
Thick as Thieves,4,51664350
Dombey and Son,4,51664350
"Soulbinder
        (Spellslinger #4)",5,51664350
Murder Bugs: A Love Story,4,51664350
The Lost Girls of Paris,5,51664350
"Fire
        (Graceling Realm, #2)",3,51664350
"Deep Fire Rising
        (Philip Mercer, #6)",1,51664350
Dark Shadows,5,51664350
"Bleeding Darkness
        (Stonechild and Rouleau, #5)",5,51664350
"Blue Monday
        (Frieda Klein, #1)",4,51664350
Confessions on the 7:45,3,51664350
Triptych,3,51664350
Pacific: The Ocean of the Future,4,51664350
"The Law of Innocence
        (The Lincoln Lawyer, #6; Harry Bosch Universe #35)",5,51664350
Rick Mercer Final Report,4,51664350
Drink London (New Edition),4,51664350
In the Upper Country,2,51664350
"A Certain Justice
        (Abe Glitsky, #1)",4,51664350
"The Cuckoo's Calling
        (Cormoran Strike, #1)",2,51664350
The Defence,5,51664350
Monkey Beach,3,51664350
Jonny Appleseed,1,51664350
"Glass Sword
        (Red Queen, #2)",1,51664350
The Mathematical Magpie,3,51664350
"The Well of Ascension
        (Mistborn, #2)",4,51664350
DK Eyewitness Top 10 London,4,51664350
"Farriers' Lane
        (Charlotte & Thomas Pitt, #13)",2,51664350
"Eye on You: Rock you Like a Hurricane
        (Gabriel Ross #2)",4,51664350
Elevator Pitch,4,51664350
"Unlucky 13
        (A Women's Murder Club Thriller, 13)",3,51664350
"The Kill Room
        (A Lincoln Rhyme Novel, 11)",4,51664350
"The Last Druid
        (The Fall of Shannara, #4)",3,51664350
Native Son,4,51664350
"The Fallen
        (Memory Man Series, 4)",3,51664350
"Win
        (Windsor Horne Lockwood III, #1)",2,51664350
"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the Tenth Dimension",3,51664350
Alone Against the North: An Expedition into the Unknown,4,51664350
Here After,5,51664350
"Tooth and Nail
        (Inspector Rebus, #3)",4,51664350
"The Hanging Valley
        (Inspector Banks, #4)",4,51664350
Thunderstruck,3,51664350
The Huntress,5,51664350
The Reckoning,2,51664350
The End of Her,4,51664350
The Shape of Family,4,51664350
"Waking Gods
        (Themis Files, #2)",4,51664350
"Love You More
        (Tessa Leoni, #1; Detective D.D. Warren, #5)",4,51664350
Change of Heart,5,51664350
Seeing Red,2,51664350
"Literary Haunts
        (Nocturnal Screams #4)",4,51664350
"Full Tilt
        (Kate Page, #2)",5,51664350
Haunted Canada 10: More Scary True Stories,3,51664350
"The Obelisk Gate
        (The Broken Earth, #2)",2,51664350
"Catch Me
        (Detective D.D. Warren, #6)",4,51664350
"Eye on You: Right Place, Wrong Time
        (Gabriel Ross #1)",4,51664350
"Shallow End
        (Stonechild and Rouleau, #4)",5,51664350
Conclave,4,51664350
The Penguin Book of Gaslight Crime,3,51664350
Classic Mystery Stories,4,51664350
"Dead Man's Mirror
        (Hercule Poirot, #16)",3,51664350
"Retrograde
        (Mars Endeavour, #1)",5,51664350
Next of Kin,2,51664350
Coppermine,5,51664350
Outfox,4,51664350
"April on Paris Street (31)
        (31) (Mystery and Crime)",1,51664350
Unknown Realms,4,51664350
"Night Cries
        (Nocturnal Screams #1)",4,51664350
The Lost Girls of Willowbrook,5,51664350
Find You First,4,51664350
"Time Bomb
        (Alex Delaware, #5)",2,51664350
"Darkest Fear
        (Myron Bolitar, #7)",4,51664350
Standoff,5,51664350
"The Black Box
        (Harry Bosch, #16; Harry Bosch Universe, #25)",4,51664350
No Is Not Enough: Resisting Trump’s Shock Politics and Winning the World We Need,5,51664350
The Perfect Season,5,51664350
"The Stiehl Assassin
        (The Fall of Shannara #3)",4,51664350
On Duty with Inspector Field,3,51664350
Two Nights in Lisbon,4,51664350
"Lover's Moon
        (Canadian Werewolf #5)",4,51664350
Local Woman Missing,4,51664350
"One Good Deed
        (Archer, #1)",3,51664350
"Do or Die
        (Inspector Green Mystery, #1)",3,51664350
"Ross Poldark
        (Poldark, #1)",3,51664350
Email from the Future: Notes from 2084,4,51664350
"The Final Detail
        (Myron Bolitar, #6)",4,51664350
"The Times Super Fiendish Su Doku: Book 8: 200 Challenging Puzzles
        (8)",4,51664350
"Wool
        (Silo, #1)",4,51664350
The Vicar of Bullhampton,4,51664350
The Keeper,4,51664350
"Over the Edge
        (Alex Delaware, #3)",4,51664350
"The Wrecker
        (Isaac Bell, #2)",1,51664350
Innocence on Trial,4,51664350
The Haunting of Hill House,1,51664350
"Smash Cut
        (Mitchell & Associates, #1)",4,51664350
"Say Goodbye
        (FBI Profiler, #6)",3,51664350
Where the Crawdads Sing,5,51664350
"12th of Never
        (Women's Murder Club, #12)",4,51664350
The Forgotten Daughter,5,51664350
Breathless,3,51664350
"A Trick of the Light
        (Chief Inspector Armand Gamache, #7)",4,51664350
Andalucia: Portrait of Southern Spain,4,51664350
"Death's Mistress
        (Sister of Darkness: The Nicci Chronicles, #1)",3,51664350
"Gone
        (FBI Profiler, #5)",5,51664350
"The Shadow Throne
        (The Ascendance Trilogy, #3)",3,51664350
"11th Hour
        (Women's Murder Club #11)",4,51664350
"The Runaway King
        (The Ascendance Trilogy, #2)",4,51664350
"The Killing Hour
        (Quincy and Rainie, #4)",4,51664350
"Chill of Night
        (Night #6)",4,51664350
"The Farthest Shore
        (The Earthsea Cycle, #3)",2,51664350
Greatest Hits,5,51664350
The Next Accident,5,51664350
An Old Captivity,3,51664350
Force of Nature,3,51664350
"The Target
        (Will Robie, #3)",4,51664350
The Horn of Time,3,51664350
"The Third Victim
        (FBI Profiler, #2)",5,51664350
Woman on the Edge,4,51664350
"Palace Walk
        (The Cairo Trilogy #1)",4,51664350
Reunion,5,51664350
Obstruction of Justice,3,51664350
Girl in Ice,3,51664350
"The Hit
        (Will Robie, #2)",4,51664350
"Blindsighted
        (Grant County, #1)",5,51664350
"The Dogs of Winter
        (A Russell and Leduc Mystery 2020, 2)",2,51664350
Blindness,3,51664350
"The Reptile Room
        (A Series of Unfortunate Events, #2)",3,51664350
"Fright Nights, Big City
        (Canadian Werewolf #4)",4,51664350
Le Meurtre de Roger Ackroyd,5,51664350
The Vanishing Half,3,51664350
"Candle for a Corpse
        (Mitchell & Markby #8)",5,51664350
American Dirt,5,51664350
"Villa D'Este, Tivoli, Hadrian's Villa",5,51664350
Gaudí: An Introduction to His Architecture,4,51664350
Ronda,4,51664350
Granada y la Alhambra,4,51664350
Insight Guides: Ecuador & Galapagos,3,51664350
Blue Guide Sicily,4,51664350
"Fodor's The Complete African Safari Planner: with Tanzania, South Africa, Botswana, Namibia, Kenya, and the Seychelles",3,51664350
The Rough Guide to London,2,51664350
Hiking Nova Scotia: Thirty of Nova Scotia's Best Hiking Trails,3,51664350
Explore Cape Breton: A Field Guide to Adventure,3,51664350
Ulysses Green Escapes Hiking In Quebec,2,51664350
Fodor's New York City's 25 Best,4,51664350
DK Eyewitness Travel Guide: Bulgaria,4,51664350
DK Eyewitness Travel Guide: Barcelona & Catalonia,5,51664350
Egypt,4,51664350
National Geographic Traveler: Spain,3,51664350
Frommer's Berlin Day By Day,4,51664350
The End of Everything,4,51664350
The New York Mapguide,5,51664350
Lonely Planet Scotland Planning Map 1,5,51664350
Time Out Lisbon,3,51664350
Time Out Shortlist Amsterdam,4,51664350
Time Out Shortlist Barcelona 2010,4,51664350
Time Out Shortlist New York 2013,4,51664350
Lonely Planet Buenos Aires Encounter,4,51664350
Dust,4,51664350
"Red Queen
        (Red Queen, #1)",5,51664350
"The Cruel Prince
        (The Folk of the Air, #1)",5,51664350
"Credible Threat
        (Ali Reynolds, #15)",2,51664350
"The Bad Beginning
        (A Series of Unfortunate Events, #1)",4,51664350
Dead Man's Gold and Other Stories,5,51664350
Daughters of the Deer,5,51664350
Thriller 2: Stories You Just Can't Put Down,3,51664350
I Am Pilgrim,4,51664350
"10th Anniversary
        (Women's Murder Club #10)",3,51664350
Exclusive,4,51664350
The Case of the Murderous Dr. Cream: The Hunt for a Victorian Era Serial Killer,4,51664350
"City of the Lost
        (Rockton, #1)",3,51664350
How I Lost You,2,51664350
The Chimes,4,51664350
"A Spell for Chameleon
        (Xanth, #1)",1,51664350
Take It Back,5,51664350
"Dregs
        (William Wisting, #1)",3,51664350
Fail-Safe,5,51664350
"The Corpse with the Golden Nose
        (Cait Morgan #2)",4,51664350
The Stone Monkey,4,51664350
"Sleeping Giants
        (Themis Files, #1)",4,51664350
"When the Bough Breaks
        (Alex Delaware, #1)",4,51664350
"The Cater Street Hangman
        (Charlotte & Thomas Pitt, #1)",4,51664350
Firefox Down,4,51664350
Firefox,5,51664350
A Bed by the Window: A Novel Of Mystery And Redemption,5,51664350
After the Flood,3,51664350
Anomaly,5,51664350
Printemps et autres saisons,1,51664350
The Ministry for the Future,3,51664350
Red Planet,3,51664350
"King Henry IV, Part 1",4,51664350
The Taming of the Shrew,4,51664350
Julius Caesar,4,51664350
"April in Spain
        (Quirke, #8 and St. John Strafford, #3)",5,51664350
The Merchant of Venice,4,51664350
A Midsummer Night’s Dream,4,51664350
Othello,4,51664350
Cash Landing,3,51664350
The Silent Patient,4,51664350
The Oriental Casebook of Sherlock Holmes,1,51664350
"The Invasion of Canada, 1812-1813",4,51664350
"The Depths of Time
        (The Chronicles of Solace, #1)",4,51664350
Code Red,4,51664350
Heart of Darkness,1,51664350
The Rape of Nanking: The Forgotten Holocaust of World War II,3,51664350
The Midnight Games,2,51664350
"Déjà Dead
        (Temperance Brennan, #1)",4,51664350
"Tumbled Graves
        (Stonechild and Rouleau, #3)",5,51664350
Empire of the Wild,2,51664350
And Then There Were None,4,51664350
Dr. Jekyll and Mr. Hyde,4,51664350
"Among the Barons
        (Shadow Children, #4)",3,51664350
The Hunted,4,51664350
The Inconvenient Indian: A Curious Account of Native People in North America,5,51664350
The Invention of Hugo Cabret,5,51664350
Haunting Fireside Stories: Ghostly Tales of the Paranormal,4,51664350
The Book of Cairo: A City in Short Fiction,4,51664350
The Tipping Point : How Little Things Can Make a Big Difference,4,51664350
"Breach of Promise
        (Nina Reilly #4)",2,51664350
DK Lisbon,4,51664350
A Walk Across the Sun,4,51664350
